step,S,I,R
457,"2,5532988957515417","6,357163398499688","92,0895377057488"
458,"2,546870484549363","6,30002017571687","92,15310933973379"
459,"2,5405158962572445","6,2433745622518195","92,21610954149095"
460,"2,5342341567239024","6,187222556162644","92,27854328711346"
461,"2,528024306927039","6,131560180397881","92,3404155126751"
462,"2,5218854026991453","6,076383482821796","92,40173111447908"
463,"2,515816514458935","6,021688536233788","92,4624949493073"
464,"2,5098167269482876","5,967471438382098","92,52271183466964"
465,"2,50388513897457","5,913728311971996","92,58238654905345"
466,"2,4980208631582217","5,860455304668624","92,64152383217318"
467,"2,492223025685482","5,807648589094677","92,70012838521987"
468,"2,4864907660661424","5,75530436282307","92,75820487111082"
469,"2,4808232368962178","5,703418848364764","92,81575791473905"
470,"2,4752196036254155","5,651988293151918","92,8727921032227"
471,"2,469679044329308","5,601008969516506","92,92931198615422"
472,"2,464200749486094","5,550477174664556","92,98532207584938"
473,"2,458783921757851","5,500389230646153","93,04082684759602"
474,"2,4534277757761784","5,450741484321363","93,09583073990248"
475,"2,448131537932135","5,401530307322194","93,1503381547457"
476,"2,4428944461703717","5,352752096010734","93,20435345781893"
477,"2,437715749787373","5,3044032714336256","93,25788097877903"
478,"2,432594709233711","5,256480279272952","93,31092501149337"
479,"2,4275305959202256","5,208979589793708","93,3634898142861"
480,"2,422522692028048","5,161897697787948","93,41557961018404"
481,"2,4175702903223772","5,115231122515739","93,46719858716192"
482,"2,412672693969931","5,068976407643028","93,51835089838707"
483,"2,4078292163599913","5,023130121176538","93,5690406624635"
484,"2,4030391809289626","4,977688855395802","93,61927196367526"
485,"2,3983019209883727","4,932649226782433","93,66904885222922"
486,"2,3936167795562326","4,888007875946749","93,71837534449705"
487,"2,3889831091916904","4,843761467551824","93,76725542325651"
488,"2,3844002718329045","4,799906690235091","93,81569303793204"
489,"2,379867638638065","4,756440256527579","93,86369210483439"
490,"2,3753845898295007","4,713358902770868","93,91125650739966"
491,"2,3709505145407967","4,670659389031863","93,95839009642737"
